"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,        4033,      -8.810729397,      -6.496006656,      -7.728761042,       -4.45557215,      -6.685651687,      -1.575434726
          0,           0,        4034,      -8.811303255,      -6.496504726,       -7.72921718,      -4.456047246,      -6.686256157,      -1.575937459
          0,           0,        4035,      -8.811877164,       -6.49700284,      -7.729672685,      -4.456521999,      -6.686860601,      -1.576440107
          0,           0,        4036,      -8.812451126,      -6.497501013,      -7.730128766,      -4.456996904,      -6.687465021,      -1.576942489
          0,           0,        4037,      -8.813025143,      -6.497999239,      -7.730584419,      -4.457472094,      -6.688069417,      -1.577445002
          0,           0,        4038,      -8.813599208,      -6.498497516,      -7.731040128,      -4.457947183,      -6.688673787,      -1.577947702
          0,           0,        4039,      -8.814173327,      -6.498995845,      -7.731496611,      -4.458422033,      -6.689278132,      -1.578450067
          0,           0,        4040,      -8.814747499,       -6.49949423,      -7.731951948,      -4.458897283,      -6.689882452,      -1.578952531
          0,           0,        4041,       -8.81532172,      -6.499992665,      -7.732408135,      -4.459372368,      -6.690486747,      -1.579455001
          0,           0,        4042,      -8.815895993,      -6.500491154,      -7.732864001,      -4.459847447,      -6.691091016,      -1.579957558
          0,           0,        4043,      -8.816470319,      -6.500989697,      -7.733319759,      -4.460322582,       -6.69169526,      -1.580459823
          0,           0,        4044,      -8.817044695,      -6.501488291,      -7.733775591,      -4.460797773,      -6.692299478,      -1.580962296
          0,           0,        4045,      -8.817619123,      -6.501986937,      -7.734231773,      -4.461272968,      -6.692903669,      -1.581464839
          0,           0,        4046,      -8.818193602,      -6.502485641,      -7.734687495,      -4.461748247,      -6.693507835,      -1.581967408
          0,           0,        4047,      -8.818768132,      -6.502984393,      -7.735143466,      -4.462223404,      -6.694111975,      -1.582469579
          0,           0,        4048,      -8.819342714,        -6.5034832,       -7.73559946,      -4.462698775,      -6.694716088,      -1.582971886
          0,           0,        4049,      -8.819917347,      -6.503982061,      -7.736055234,      -4.463174026,      -6.695320175,      -1.583474646
          0,           0,        4050,      -8.820492029,      -6.504480974,      -7.736511089,      -4.463649268,      -6.695924235,      -1.583976644
          0,           0,        4051,      -8.821066765,      -6.504979941,      -7.736967172,      -4.464124824,      -6.696528269,      -1.584479019
          0,           0,        4052,      -8.821641549,      -6.505478963,      -7.737423347,      -4.464600137,      -6.697132276,      -1.584981565
          0,           0,        4053,      -8.822216384,      -6.505978032,      -7.737878627,      -4.465075286,      -6.697736256,      -1.585483758
          0,           0,        4054,       -8.82279127,      -6.506477161,      -7.738335146,      -4.465550878,      -6.698340208,      -1.585986164
          0,           0,        4055,      -8.823366207,      -6.506976339,      -7.738790973,      -4.466026291,      -6.698944133,       -1.58648834
          0,           0,        4056,      -8.823941194,      -6.507475574,      -7.739246707,      -4.466501787,      -6.699548032,      -1.586990654
          0,           0,        4057,       -8.82451623,      -6.507974859,      -7.739702797,      -4.466977229,      -6.700151902,      -1.587492971
          0,           0,        4058,      -8.825091317,        -6.5084742,      -7.740158955,      -4.467452805,      -6.700755745,      -1.587995156
          0,           0,        4059,      -8.825666455,      -6.508973592,       -7.74061494,      -4.467928228,       -6.70135956,      -1.588497625
          0,           0,        4060,      -8.826241642,      -6.509473041,        -7.7410709,      -4.468403889,      -6.701963347,      -1.588999766
          0,           0,        4061,       -8.82681688,      -6.509972543,      -7.741526619,      -4.468879459,      -6.702567106,      -1.589501944
          0,           0,        4062,      -8.827392165,      -6.510472094,      -7.741982776,      -4.469355028,      -6.703170837,      -1.590003932
          0,           0,        4063,      -8.827967502,      -6.510971704,      -7.742438791,      -4.469830725,      -6.703774539,      -1.590506482
          0,           0,        4064,      -8.828542888,      -6.511471364,      -7.742894696,      -4.470306242,      -6.704378213,      -1.591008367
          0,           0,        4065,      -8.829118324,      -6.511971079,       -7.74335088,      -4.470781952,      -6.704981858,      -1.591510616
          0,           0,        4066,       -8.82969381,      -6.512470849,      -7.743806735,      -4.471257699,      -6.705585475,       -1.59201277
          0,           0,        4067,      -8.830269345,       -6.51297067,      -7.744262831,      -4.471733386,      -6.706189063,      -1.592515109
          0,           0,        4068,      -8.830844929,      -6.513470546,      -7.744718744,       -4.47220919,      -6.706792621,      -1.593017049
          0,           0,        4069,      -8.831420562,      -6.513970475,      -7.745174729,      -4.472684884,      -6.707396151,        -1.5935191
          0,           0,        4070,      -8.831996241,      -6.514470458,      -7.745631349,      -4.473160495,      -6.707999651,      -1.594021273
          0,           0,        4071,      -8.832571976,      -6.514970499,      -7.746086832,      -4.473636568,      -6.708603122,      -1.594523528
          0,           0,        4072,      -8.833147754,      -6.515470592,      -7.746543032,       -4.47411257,      -6.709206564,      -1.595025152
          0,           0,        4073,      -8.833723582,      -6.515970736,      -7.746998971,      -4.474588269,      -6.709809976,      -1.595527456
          0,           0,        4074,      -8.834299459,      -6.516470934,      -7.747454797,      -4.475064055,      -6.710413358,      -1.596029555
          0,           0,        4075,      -8.834875384,      -6.516971188,      -7.747911514,      -4.475540066,      -6.711016709,      -1.596531532
          0,           0,        4076,       -8.83545136,      -6.517471495,      -7.748366979,      -4.476015859,      -6.711620031,      -1.597033425
          0,           0,        4077,      -8.836027384,       -6.51797186,      -7.748823122,       -4.47649201,      -6.712223323,      -1.597535633
          0,           0,        4078,      -8.836603455,      -6.518472273,      -7.749279395,      -4.476968046,      -6.712826584,      -1.598037604
          0,           0,        4079,      -8.837179575,      -6.518972743,      -7.749735439,      -4.477443954,      -6.713429815,       -1.59853921
          0,           0,        4080,      -8.837755741,      -6.519473266,      -7.750191538,      -4.477919908,      -6.714033016,       -1.59904134
          0,           0,        4081,      -8.838331957,      -6.519973845,      -7.750647399,      -4.478396028,      -6.714636186,      -1.599543096
          0,           0,        4082,      -8.838908222,      -6.520474477,      -7.751104041,      -4.478872145,      -6.715239325,      -1.600045329
          0,           0,        4083,      -8.839484532,      -6.520975164,       -7.75155965,      -4.479348223,      -6.715842432,      -1.600547118
          0,           0,        4084,      -8.840060892,      -6.521475904,      -7.752016281,      -4.479824404,      -6.716445509,      -1.601048916
          0,           0,        4085,      -8.840637299,      -6.521976701,      -7.752472049,      -4.480300593,      -6.717048555,      -1.601550823
          0,           0,        4086,      -8.841213753,      -6.522477548,      -7.752928463,       -4.48077671,      -6.717651569,      -1.602052543
          0,           0,        4087,      -8.841790257,      -6.522978453,      -7.753384599,      -4.481252838,      -6.718254552,      -1.602554693
          0,           0,        4088,      -8.842366804,      -6.523479412,      -7.753840054,      -4.481729147,      -6.718857502,      -1.603056223
          0,           0,        4089,      -8.842943404,      -6.523980426,      -7.754296665,      -4.482205531,      -6.719460422,      -1.603558165
          0,           0,        4090,      -8.843520046,       -6.52448149,      -7.754753076,      -4.482681639,      -6.720063309,      -1.604059853
