"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[nu]"    
          0,           0,        2606,       -8.32152458,      -2.939847739,      -3.347661091,       1.379877072
          0,           0,        2607,      -8.324085266,      -2.942408425,      -3.350221776,       1.379877083
          0,           0,        2608,      -8.326645944,      -2.944969109,       -3.35278246,       1.379877093
          0,           0,        2609,      -8.329206629,      -2.947529792,      -3.355343149,       1.379877104
          0,           0,        2610,       -8.33176731,      -2.950090476,      -3.357903836,       1.379877115
          0,           0,        2611,       -8.33432799,      -2.952651158,      -3.360464518,       1.379877125
          0,           0,        2612,      -8.336888669,      -2.955211842,      -3.363025202,       1.379877136
          0,           0,        2613,      -8.339449357,      -2.957772526,       -3.36558589,       1.379877146
          0,           0,        2614,      -8.342010039,      -2.960333211,      -3.368146577,       1.379877157
          0,           0,        2615,      -8.344570719,      -2.962893897,      -3.370707262,       1.379877167
          0,           0,        2616,      -8.347131397,      -2.965454575,      -3.373267948,       1.379877177
          0,           0,        2617,      -8.349692082,      -2.968015259,      -3.375828634,       1.379877188
          0,           0,        2618,      -8.352252766,      -2.970575947,      -3.378389318,       1.379877198
          0,           0,        2619,      -8.354813446,      -2.973136629,      -3.380950002,       1.379877208
          0,           0,        2620,      -8.357374135,      -2.975697313,      -3.383510687,       1.379877218
          0,           0,        2621,      -8.359934811,         -2.978258,       -3.38607138,       1.379877228
          0,           0,        2622,      -8.362495498,      -2.980818679,      -3.388632062,       1.379877238
          0,           0,        2623,      -8.365056175,      -2.983379368,      -3.391192748,       1.379877248
          0,           0,        2624,       -8.36761686,      -2.985940047,      -3.393753434,       1.379877257
          0,           0,        2625,      -8.370177547,      -2.988500737,      -3.396314114,       1.379877267
          0,           0,        2626,      -8.372738232,      -2.991061419,      -3.398874801,       1.379877277
          0,           0,        2627,      -8.375298908,      -2.993622105,      -3.401435488,       1.379877286
          0,           0,        2628,      -8.377859596,      -2.996182788,      -3.403996173,       1.379877296
          0,           0,        2629,      -8.380420282,      -2.998743469,      -3.406556861,       1.379877305
          0,           0,        2630,      -8.382980956,      -3.001304153,      -3.409117551,       1.379877315
          0,           0,        2631,      -8.385541645,      -3.003864839,      -3.411678234,       1.379877324
          0,           0,        2632,       -8.38810232,      -3.006425526,       -3.41423892,       1.379877334
          0,           0,        2633,      -8.390663005,      -3.008986208,      -3.416799605,       1.379877343
          0,           0,        2634,      -8.393223696,      -3.011546893,       -3.41936029,       1.379877352
          0,           0,        2635,      -8.395784373,       -3.01410758,      -3.421920979,       1.379877361
          0,           0,        2636,       -8.39834506,       -3.01666826,      -3.424481663,       1.379877371
          0,           0,        2637,      -8.400905741,      -3.019228945,      -3.427042351,        1.37987738
          0,           0,        2638,      -8.403466423,      -3.021789634,      -3.429603034,       1.379877389
          0,           0,        2639,      -8.406027112,      -3.024350316,      -3.432163719,       1.379877398
          0,           0,        2640,      -8.408587785,      -3.026911003,      -3.434724409,       1.379877407
          0,           0,        2641,      -8.411148476,      -3.029471684,      -3.437285097,       1.379877415
          0,           0,        2642,      -8.413709152,      -3.032032372,      -3.439845779,       1.379877424
          0,           0,        2643,      -8.416269841,      -3.034593053,      -3.442406466,       1.379877433
          0,           0,        2644,      -8.418830521,      -3.037153738,       -3.44496715,       1.379877442
          0,           0,        2645,      -8.421391211,      -3.039714423,       -3.44752784,        1.37987745
          0,           0,        2646,      -8.423951899,      -3.042275109,      -3.450088525,       1.379877459
          0,           0,        2647,      -8.426512577,      -3.044835795,      -3.452649214,       1.379877467
          0,           0,        2648,       -8.42907326,      -3.047396476,      -3.455209899,       1.379877476
          0,           0,        2649,      -8.431633936,      -3.049957163,      -3.457770583,       1.379877484
          0,           0,        2650,      -8.434194623,      -3.052517848,       -3.46033127,       1.379877493
          0,           0,        2651,      -8.436755318,      -3.055078538,      -3.462891959,       1.379877501
          0,           0,        2652,      -8.439315995,      -3.057639218,      -3.465452643,        1.37987751
          0,           0,        2653,       -8.44187667,      -3.060199905,       -3.46801333,       1.379877518
          0,           0,        2654,      -8.444437361,      -3.062760588,      -3.470574015,       1.379877526
          0,           0,        2655,      -8.446998042,      -3.065321273,      -3.473134708,       1.379877534
          0,           0,        2656,      -8.449558727,      -3.067881961,      -3.475695392,       1.379877542
          0,           0,        2657,      -8.452119412,      -3.070442641,      -3.478256078,        1.37987755
          0,           0,        2658,      -8.454680096,       -3.07300333,      -3.480816765,       1.379877558
          0,           0,        2659,      -8.457240789,      -3.075564014,      -3.483377448,       1.379877566
          0,           0,        2660,      -8.459801468,      -3.078124704,      -3.485938132,       1.379877574
          0,           0,        2661,      -8.462362147,      -3.080685387,      -3.488498826,       1.379877582
          0,           0,        2662,      -8.464922842,       -3.08324607,      -3.491059508,        1.37987759
          0,           0,        2663,      -8.467483515,      -3.085806758,      -3.493620196,       1.379877598
          0,           0,        2664,      -8.470044193,      -3.088367444,       -3.49618088,       1.379877605
          0,           0,        2665,      -8.472604886,      -3.090928122,      -3.498741568,       1.379877613
          0,           0,        2666,      -8.475165573,      -3.093488814,       -3.50130226,       1.379877621
          0,           0,        2667,      -8.477726261,      -3.096049498,      -3.503862943,       1.379877628
          0,           0,        2668,      -8.480286927,      -3.098610187,      -3.506423629,       1.379877636
          0,           0,        2669,      -8.482847629,      -3.101170862,      -3.508984321,       1.379877643
          0,           0,        2670,      -8.485408314,      -3.103731555,      -3.511545003,       1.379877651
          0,           0,        2671,      -8.487968993,      -3.106292242,      -3.514105689,       1.379877658
          0,           0,        2672,      -8.490529681,      -3.108852923,      -3.516666379,       1.379877666
          0,           0,        2673,      -8.493090366,      -3.111413614,      -3.519227065,       1.379877673
          0,           0,        2674,      -8.495651042,      -3.113974297,      -3.521787752,        1.37987768
          0,           0,        2675,      -8.498211734,      -3.116534974,      -3.524348444,       1.379877688
          0,           0,        2676,      -8.500772413,      -3.119095671,      -3.526909125,       1.379877695
          0,           0,        2677,      -8.503333105,      -3.121656354,      -3.529469811,       1.379877702
          0,           0,        2678,      -8.505893779,      -3.124217039,      -3.532030499,       1.379877709
          0,           0,        2679,      -8.508454466,      -3.126777727,      -3.534591181,       1.379877716
          0,           0,        2680,      -8.511015148,      -3.129338413,       -3.53715187,       1.379877723
          0,           0,        2681,      -8.513575842,      -3.131899095,      -3.539712562,        1.37987773
          0,           0,        2682,      -8.516136519,      -3.134459778,      -3.542273248,       1.379877737
          0,           0,        2683,      -8.518697206,      -3.137020466,      -3.544833935,       1.379877744
          0,           0,        2684,      -8.521257884,      -3.139581152,      -3.547394625,       1.379877751
          0,           0,        2685,      -8.523818582,      -3.142141842,      -3.549955304,       1.379877758
          0,           0,        2686,      -8.526379265,       -3.14470253,      -3.552515993,       1.379877765
          0,           0,        2687,      -8.528939946,      -3.147263215,      -3.555076681,       1.379877771
          0,           0,        2688,      -8.531500635,      -3.149823893,      -3.557637364,       1.379877778
          0,           0,        2689,      -8.534061318,      -3.152384585,      -3.560198052,       1.379877785
          0,           0,        2690,      -8.536622005,      -3.154945267,      -3.562758746,       1.379877792
          0,           0,        2691,      -8.539182679,      -3.157505955,      -3.565319431,       1.379877798
          0,           0,        2692,      -8.541743369,      -3.160066641,      -3.567880122,       1.379877805
          0,           0,        2693,      -8.544304059,      -3.162627326,      -3.570440806,       1.379877811
          0,           0,        2694,      -8.546864737,      -3.165188015,       -3.57300149,       1.379877818
          0,           0,        2695,      -8.549425427,      -3.167748702,      -3.575562178,       1.379877824
          0,           0,        2696,      -8.551986117,      -3.170309387,      -3.578122864,       1.379877831
          0,           0,        2697,      -8.554546807,      -3.172870079,      -3.580683551,       1.379877837
          0,           0,        2698,      -8.557107484,      -3.175430756,      -3.583244239,       1.379877843
          0,           0,        2699,      -8.559668172,      -3.177991442,      -3.585804928,        1.37987785
          0,           0,        2700,      -8.562228851,       -3.18055213,      -3.588365616,       1.379877856
          0,           0,        2701,      -8.564789545,      -3.183112813,      -3.590926312,       1.379877862
          0,           0,        2702,      -8.567350211,      -3.185673504,         -3.593487,       1.379877868
          0,           0,        2703,      -8.569910892,      -3.188234188,      -3.596047681,       1.379877874
          0,           0,        2704,      -8.572471602,      -3.190794874,      -3.598608362,        1.37987788
          0,           0,        2705,      -8.575032284,      -3.193355568,      -3.601169049,       1.379877887
          0,           0,        2706,      -8.577592981,      -3.195916254,      -3.603729741,       1.379877893
          0,           0,        2707,      -8.580153661,      -3.198476939,      -3.606290431,       1.379877899
          0,           0,        2708,      -8.582714346,       -3.20103762,      -3.608851113,       1.379877905
          0,           0,        2709,      -8.585275019,      -3.203598315,        -3.6114118,        1.37987791
          0,           0,        2710,        -8.5878357,      -3.206158992,      -3.613972497,       1.379877916
          0,           0,        2711,      -8.590396396,      -3.208719683,      -3.616533182,       1.379877922
          0,           0,        2712,      -8.592957078,      -3.211280365,      -3.619093866,       1.379877928
          0,           0,        2713,      -8.595517766,      -3.213841054,      -3.621654554,       1.379877934
          0,           0,        2714,      -8.598078453,      -3.216401744,      -3.624215242,        1.37987794
          0,           0,        2715,      -8.600639135,      -3.218962428,      -3.626775936,       1.379877945
          0,           0,        2716,      -8.603199824,      -3.221523111,      -3.629336618,       1.379877951
          0,           0,        2717,      -8.605760508,      -3.224083802,      -3.631897306,       1.379877957
          0,           0,        2718,      -8.608321193,      -3.226644493,      -3.634457991,       1.379877962
          0,           0,        2719,      -8.610881892,      -3.229205176,      -3.637018685,       1.379877968
          0,           0,        2720,      -8.613442572,      -3.231765866,      -3.639579365,       1.379877974
          0,           0,        2721,      -8.616003262,      -3.234326553,      -3.642140052,       1.379877979
          0,           0,        2722,      -8.618563939,       -3.23688723,      -3.644700748,       1.379877985
          0,           0,        2723,      -8.621124642,      -3.239447923,      -3.647261425,        1.37987799
          0,           0,        2724,      -8.623685312,      -3.242008612,      -3.649822117,       1.379877995
          0,           0,        2725,      -8.626246004,       -3.24456929,      -3.652382814,       1.379878001
          0,           0,        2726,      -8.628806683,      -3.247129986,      -3.654943494,       1.379878006
          0,           0,        2727,      -8.631367369,      -3.249690668,      -3.657504184,       1.379878012
          0,           0,        2728,      -8.633928058,      -3.252251359,      -3.660064868,       1.379878017
          0,           0,        2729,      -8.636488745,      -3.254812041,      -3.662625559,       1.379878022
          0,           0,        2730,       -8.63904944,      -3.257372739,      -3.665186246,       1.379878027
          0,           0,        2731,      -8.641610108,      -3.259933425,      -3.667746934,       1.379878033
          0,           0,        2732,      -8.644170803,      -3.262494097,      -3.670307624,       1.379878038
          0,           0,        2733,      -8.646731491,       -3.26505479,      -3.672868306,       1.379878043
          0,           0,        2734,      -8.649292171,      -3.267615484,      -3.675428995,       1.379878048
          0,           0,        2735,      -8.651852861,       -3.27017616,      -3.677989682,       1.379878053
          0,           0,        2736,      -8.654413552,      -3.272736852,      -3.680550371,       1.379878058
          0,           0,        2737,      -8.656974227,      -3.275297539,      -3.683111064,       1.379878063
          0,           0,        2738,      -8.659534925,      -3.277858221,      -3.685671751,       1.379878068
          0,           0,        2739,      -8.662095624,      -3.280418912,      -3.688232442,       1.379878073
          0,           0,        2740,      -8.664656296,       -3.28297961,      -3.690793131,       1.379878078
          0,           0,        2741,      -8.667216971,      -3.285540288,      -3.693353809,       1.379878083
          0,           0,        2742,      -8.669777665,      -3.288100972,      -3.695914499,       1.379878088
          0,           0,        2743,      -8.672338369,      -3.290661671,      -3.698475185,       1.379878093
          0,           0,        2744,      -8.674899047,       -3.29322235,      -3.701035882,       1.379878098
          0,           0,        2745,      -8.677459718,      -3.295783039,      -3.703596571,       1.379878102
          0,           0,        2746,      -8.680020394,      -3.298343718,      -3.706157248,       1.379878107
          0,           0,        2747,      -8.682581092,      -3.300904414,      -3.708717942,       1.379878112
          0,           0,        2748,      -8.685141788,      -3.303465094,      -3.711278635,       1.379878117
          0,           0,        2749,      -8.687702474,      -3.306025784,      -3.713839313,       1.379878121
          0,           0,        2750,      -8.690263176,      -3.308586473,      -3.716400007,       1.379878126
          0,           0,        2751,       -8.69282385,      -3.311147167,      -3.718960689,       1.379878131
          0,           0,        2752,      -8.695384519,      -3.313707847,      -3.721521381,       1.379878135
          0,           0,        2753,      -8.697945232,      -3.316268527,       -3.72408207,        1.37987814
          0,           0,        2754,      -8.700505901,      -3.318829217,      -3.726642762,       1.379878144
          0,           0,        2755,      -8.703066595,      -3.321389914,      -3.729203447,       1.379878149
          0,           0,        2756,      -8.705627286,      -3.323950593,      -3.731764141,       1.379878153
          0,           0,        2757,      -8.708187943,      -3.326511283,      -3.734324818,       1.379878158
          0,           0,        2758,      -8.710748647,      -3.329071969,      -3.736885509,       1.379878162
          0,           0,        2759,      -8.713309334,      -3.331632662,      -3.739446197,       1.379878167
          0,           0,        2760,      -8.715870042,      -3.334193349,      -3.742006887,       1.379878171
          0,           0,        2761,      -8.718430704,      -3.336754034,      -3.744567582,       1.379878176
          0,           0,        2762,      -8.720991399,      -3.339314714,      -3.747128268,        1.37987818
          0,           0,        2763,      -8.723552093,      -3.341875412,      -3.749688958,       1.379878184
          0,           0,        2764,      -8.726112776,      -3.344436095,       -3.75224965,       1.379878189
          0,           0,        2765,      -8.728673462,      -3.346996789,      -3.754810327,       1.379878193
          0,           0,        2766,      -8.731234133,      -3.349557467,      -3.757371007,       1.379878197
          0,           0,        2767,      -8.733794823,      -3.352118163,      -3.759931695,       1.379878201
          0,           0,        2768,       -8.73635552,      -3.354678846,      -3.762492394,       1.379878205
          0,           0,        2769,      -8.738916208,      -3.357239544,      -3.765053085,        1.37987821
          0,           0,        2770,      -8.741476897,      -3.359800212,      -3.767613769,       1.379878214
          0,           0,        2771,      -8.744037578,      -3.362360909,      -3.770174466,       1.379878218
          0,           0,        2772,      -8.746598273,      -3.364921603,      -3.772735158,       1.379878222
          0,           0,        2773,      -8.749158952,      -3.367482287,      -3.775295841,       1.379878226
          0,           0,        2774,      -8.751719639,      -3.370042978,       -3.77785653,        1.37987823
          0,           0,        2775,      -8.754280342,       -3.37260366,      -3.780417223,       1.379878234
          0,           0,        2776,      -8.756841044,      -3.375164355,      -3.782977912,       1.379878238
          0,           0,        2777,      -8.759401718,      -3.377725039,      -3.785538596,       1.379878242
          0,           0,        2778,      -8.761962391,      -3.380285731,      -3.788099281,       1.379878246
          0,           0,        2779,      -8.764523076,      -3.382846402,      -3.790659967,        1.37987825
          0,           0,        2780,      -8.767083782,        -3.3854071,      -3.793220658,       1.379878254
          0,           0,        2781,      -8.769644465,      -3.387967799,      -3.795781344,       1.379878258
          0,           0,        2782,      -8.772205139,      -3.390528481,      -3.798342036,       1.379878262
          0,           0,        2783,      -8.774765815,      -3.393089166,      -3.800902726,       1.379878265
          0,           0,        2784,      -8.777326514,      -3.395649851,      -3.803463402,       1.379878269
          0,           0,        2785,      -8.779887215,      -3.398210545,      -3.806024091,       1.379878273
          0,           0,        2786,      -8.782447898,      -3.400771237,      -3.808584776,       1.379878277
          0,           0,        2787,      -8.785008586,      -3.403331914,       -3.81114548,       1.379878281
          0,           0,        2788,      -8.787569285,      -3.405892603,      -3.813706169,       1.379878284
          0,           0,        2789,      -8.790129968,      -3.408453298,      -3.816266853,       1.379878288
          0,           0,        2790,      -8.792690648,      -3.411013986,      -3.818827546,       1.379878292
          0,           0,        2791,      -8.795251319,      -3.413574658,      -3.821388232,       1.379878295
          0,           0,        2792,      -8.797812012,      -3.416135361,      -3.823948917,       1.379878299
          0,           0,        2793,       -8.80037271,      -3.418696047,      -3.826509596,       1.379878303
          0,           0,        2794,      -8.802933396,      -3.421256733,      -3.829070287,       1.379878306
          0,           0,        2795,      -8.805494089,       -3.42381742,      -3.831630992,        1.37987831
          0,           0,        2796,       -8.80805477,      -3.426378119,      -3.834191676,       1.379878313
          0,           0,        2797,       -8.81061545,      -3.428938791,      -3.836752371,       1.379878317
          0,           0,        2798,      -8.813176137,      -3.431499488,      -3.839313058,        1.37987832
          0,           0,        2799,      -8.815736836,      -3.434060179,       -3.84187375,       1.379878324
          0,           0,        2800,       -8.81829754,      -3.436620869,       -3.84443443,       1.379878327
          0,           0,        2801,      -8.820858209,      -3.439181558,      -3.846995118,       1.379878331
          0,           0,        2802,      -8.823418902,      -3.441742238,      -3.849555802,       1.379878334
          0,           0,        2803,      -8.825979582,      -3.444302926,      -3.852116504,       1.379878338
          0,           0,        2804,      -8.828540259,       -3.44686362,      -3.854677189,       1.379878341
          0,           0,        2805,      -8.831100961,      -3.449424306,      -3.857237867,       1.379878344
          0,           0,        2806,      -8.833661635,      -3.451984981,      -3.859798568,       1.379878348
          0,           0,        2807,      -8.836222312,      -3.454545673,      -3.862359254,       1.379878351
          0,           0,        2808,      -8.838783039,      -3.457106374,      -3.864919941,       1.379878354
          0,           0,        2809,      -8.841343698,      -3.459667074,      -3.867480613,       1.379878358
          0,           0,        2810,      -8.843904404,      -3.462227736,      -3.870041319,       1.379878361
          0,           0,        2811,      -8.846465095,      -3.464788444,      -3.872602005,       1.379878364
          0,           0,        2812,      -8.849025778,      -3.467349122,        -3.8751627,       1.379878367
          0,           0,        2813,      -8.851586462,        -3.4699098,      -3.877723398,       1.379878371
          0,           0,        2814,      -8.854147142,      -3.472470505,      -3.880284079,       1.379878374
          0,           0,        2815,       -8.85670783,      -3.475031178,      -3.882844769,       1.379878377
          0,           0,        2816,      -8.859268511,      -3.477591868,      -3.885405447,        1.37987838
          0,           0,        2817,      -8.861829221,      -3.480152568,      -3.887966139,       1.379878383
          0,           0,        2818,      -8.864389899,      -3.482713264,      -3.890526821,       1.379878386
          0,           0,        2819,      -8.866950594,       -3.48527393,      -3.893087529,        1.37987839
          0,           0,        2820,       -8.86951129,       -3.48783464,      -3.895648207,       1.379878393
          0,           0,        2821,      -8.872071967,      -3.490395314,      -3.898208901,       1.379878396
          0,           0,        2822,      -8.874632657,      -3.492956004,      -3.900769586,       1.379878399
          0,           0,        2823,      -8.877193336,      -3.495516686,      -3.903330278,       1.379878402
          0,           0,        2824,      -8.879754026,      -3.498077389,      -3.905890967,       1.379878405
          0,           0,        2825,      -8.882314716,      -3.500638065,      -3.908451657,       1.379878408
          0,           0,        2826,      -8.884875395,      -3.503198774,       -3.91101234,       1.379878411
          0,           0,        2827,      -8.887436094,      -3.505759443,      -3.913573033,       1.379878414
          0,           0,        2828,      -8.889996785,      -3.508320134,      -3.916133728,       1.379878417
          0,           0,        2829,      -8.892557492,      -3.510880822,      -3.918694415,        1.37987842
          0,           0,        2830,      -8.895118161,      -3.513441528,      -3.921255103,       1.379878422
          0,           0,        2831,      -8.897678868,      -3.516002204,      -3.923815783,       1.379878425
          0,           0,        2832,      -8.900239544,       -3.51856289,       -3.92637648,       1.379878428
          0,           0,        2833,      -8.902800201,      -3.521123587,      -3.928937149,       1.379878431
          0,           0,        2834,       -8.90536091,      -3.523684262,      -3.931497864,       1.379878434
          0,           0,        2835,      -8.907921605,      -3.526244959,      -3.934058533,       1.379878437
          0,           0,        2836,      -8.910482287,      -3.528805647,      -3.936619239,        1.37987844
          0,           0,        2837,      -8.913042984,      -3.531366336,      -3.939179935,       1.379878442
          0,           0,        2838,      -8.915603672,      -3.533927023,      -3.941740609,       1.379878445
          0,           0,        2839,      -8.918164354,      -3.536487719,      -3.944301308,       1.379878448
          0,           0,        2840,      -8.920725059,      -3.539048418,      -3.946861985,       1.379878451
          0,           0,        2841,      -8.923285743,      -3.541609086,      -3.949422669,       1.379878453
          0,           0,        2842,      -8.925846393,      -3.544169778,       -3.95198335,       1.379878456
          0,           0,        2843,      -8.928407109,      -3.546730456,      -3.954544039,       1.379878459
          0,           0,        2844,      -8.930967806,      -3.549291164,      -3.957104741,       1.379878461
          0,           0,        2845,      -8.933528486,      -3.551851843,      -3.959665432,       1.379878464
          0,           0,        2846,      -8.936089162,      -3.554412533,      -3.962226136,       1.379878467
          0,           0,        2847,      -8.938649833,      -3.556973211,       -3.96478683,       1.379878469
          0,           0,        2848,      -8.941210538,      -3.559533912,      -3.967347499,       1.379878472
          0,           0,        2849,       -8.94377123,      -3.562094594,      -3.969908196,       1.379878475
          0,           0,        2850,      -8.946331924,      -3.564655295,      -3.972468882,       1.379878477
          0,           0,        2851,      -8.948892606,      -3.567215956,      -3.975029572,        1.37987848
          0,           0,        2852,      -8.951453328,      -3.569776669,      -3.977590267,       1.379878482
          0,           0,        2853,      -8.954013992,      -3.572337362,       -3.98015094,       1.379878485
          0,           0,        2854,      -8.956574682,      -3.574898047,      -3.982711643,       1.379878487
          0,           0,        2855,      -8.959135363,      -3.577458734,      -3.985272327,        1.37987849
          0,           0,        2856,      -8.961696047,      -3.580019421,       -3.98783302,       1.379878492
          0,           0,        2857,      -8.964256728,      -3.582580097,      -3.990393688,       1.379878495
          0,           0,        2858,      -8.966817414,      -3.585140778,      -3.992954393,       1.379878497
          0,           0,        2859,      -8.969378106,      -3.587701491,      -3.995515073,         1.3798785
          0,           0,        2860,      -8.971938813,      -3.590262171,      -3.998075784,       1.379878502
          0,           0,        2861,      -8.974499484,      -3.592822862,      -4.000636471,       1.379878505
          0,           0,        2862,      -8.977060172,      -3.595383563,      -4.003197146,       1.379878507
          0,           0,        2863,      -8.979620875,      -3.597944238,      -4.005757833,       1.379878509
          0,           0,        2864,      -8.982181547,       -3.60050493,      -4.008318537,       1.379878512
          0,           0,        2865,      -8.984742258,      -3.603065619,      -4.010879215,       1.379878514
          0,           0,        2866,      -8.987302922,      -3.605626312,      -4.013439897,       1.379878517
          0,           0,        2867,       -8.98986365,       -3.60818699,      -4.016000598,       1.379878519
          0,           0,        2868,      -8.992424292,      -3.610747684,      -4.018561282,       1.379878521
          0,           0,        2869,      -8.994985009,       -3.61330837,      -4.021121976,       1.379878524
          0,           0,        2870,      -8.997545674,      -3.615869065,      -4.023682676,       1.379878526
          0,           0,        2871,      -9.000106393,       -3.61842974,      -4.026243359,       1.379878528
          0,           0,        2872,      -9.002667066,      -3.620990449,      -4.028804053,        1.37987853
          0,           0,        2873,      -9.005227737,      -3.623551129,       -4.03136475,       1.379878533
          0,           0,        2874,       -9.00778846,       -3.62611182,      -4.033925421,       1.379878535
          0,           0,        2875,      -9.010349152,      -3.628672517,      -4.036486114,       1.379878537
          0,           0,        2876,      -9.012909841,      -3.631233186,      -4.039046781,       1.379878539
          0,           0,        2877,      -9.015470508,      -3.633793897,      -4.041607494,       1.379878542
          0,           0,        2878,       -9.01803121,      -3.636354573,      -4.044168181,       1.379878544
          0,           0,        2879,      -9.020591887,      -3.638915269,      -4.046728862,       1.379878546
          0,           0,        2880,       -9.02315258,      -3.641475957,      -4.049289561,       1.379878548
          0,           0,        2881,      -9.025713289,      -3.644036652,      -4.051850247,        1.37987855
          0,           0,        2882,       -9.02827397,      -3.646597338,      -4.054410929,       1.379878552
          0,           0,        2883,      -9.030834633,      -3.649158025,      -4.056971624,       1.379878554
          0,           0,        2884,      -9.033395346,      -3.651718702,      -4.059532318,       1.379878557
          0,           0,        2885,       -9.03595602,      -3.654279398,      -4.062093002,       1.379878559
          0,           0,        2886,      -9.038516733,       -3.65684009,      -4.064653699,       1.379878561
          0,           0,        2887,      -9.041077425,      -3.659400773,      -4.067214394,       1.379878563
          0,           0,        2888,      -9.043638061,      -3.661961479,      -4.069775067,       1.379878565
          0,           0,        2889,      -9.046198786,      -3.664522145,      -4.072335767,       1.379878567
          0,           0,        2890,      -9.048759472,      -3.667082856,      -4.074896448,       1.379878569
          0,           0,        2891,      -9.051320161,      -3.669643538,       -4.07745715,       1.379878571
          0,           0,        2892,      -9.053880849,      -3.672204216,      -4.080017828,       1.379878573
          0,           0,        2893,      -9.056441564,      -3.674764905,      -4.082578518,       1.379878575
          0,           0,        2894,      -9.059002231,      -3.677325626,      -4.085139202,       1.379878577
          0,           0,        2895,      -9.061562889,      -3.679886289,      -4.087699883,       1.379878579
          0,           0,        2896,      -9.064123582,      -3.682446954,      -4.090260576,       1.379878581
          0,           0,        2897,      -9.066684303,       -3.68500766,      -4.092821292,       1.379878583
          0,           0,        2898,      -9.069244993,      -3.687568381,      -4.095381983,       1.379878585
          0,           0,        2899,      -9.071805643,      -3.690129046,      -4.097942636,       1.379878587
          0,           0,        2900,      -9.074366335,      -3.692689728,      -4.100503346,       1.379878589
          0,           0,        2901,      -9.076927025,      -3.695250422,      -4.103064044,       1.379878591
          0,           0,        2902,      -9.079487756,      -3.697811111,      -4.105624729,       1.379878593
          0,           0,        2903,      -9.082048393,      -3.700371788,      -4.108185426,       1.379878595
          0,           0,        2904,      -9.084609094,      -3.702932469,      -4.110746118,       1.379878596
          0,           0,        2905,      -9.087169774,      -3.705493169,      -4.113306797,       1.379878598
          0,           0,        2906,      -9.089730504,       -3.70805386,      -4.115867487,         1.3798786
          0,           0,        2907,      -9.092291183,      -3.710614569,      -4.118428156,       1.379878602
          0,           0,        2908,      -9.094851872,      -3.713175245,      -4.120988864,       1.379878604
          0,           0,        2909,      -9.097412567,      -3.715735936,      -4.123549561,       1.379878606
          0,           0,        2910,      -9.099973223,       -3.71829663,      -4.126110251,       1.379878607
          0,           0,        2911,      -9.102533916,      -3.720857324,      -4.128670931,       1.379878609
          0,           0,        2912,      -9.105094585,      -3.723418012,      -4.131231641,       1.379878611
          0,           0,        2913,      -9.107655318,      -3.725978681,      -4.133792341,       1.379878613
          0,           0,        2914,      -9.110216021,      -3.728539399,      -4.136352991,       1.379878615
          0,           0,        2915,      -9.112776702,      -3.731100103,      -4.138913683,       1.379878616
          0,           0,        2916,      -9.115337388,      -3.733660753,      -4.141474373,       1.379878618
          0,           0,        2917,      -9.117898092,      -3.736221436,      -4.144035064,        1.37987862
          0,           0,        2918,      -9.120458759,      -3.738782154,      -4.146595733,       1.379878622
          0,           0,        2919,      -9.123019461,       -3.74134284,      -4.149156427,       1.379878623
          0,           0,        2920,      -9.125580126,      -3.743903501,      -4.151717122,       1.379878625
          0,           0,        2921,      -9.128140801,      -3.746464231,      -4.154277855,       1.379878627
          0,           0,        2922,      -9.130701492,      -3.749024893,      -4.156838532,       1.379878628
          0,           0,        2923,      -9.133262181,      -3.751585579,      -4.159399218,        1.37987863
          0,           0,        2924,      -9.135822896,      -3.754146269,      -4.161959898,       1.379878632
          0,           0,        2925,      -9.138383585,      -3.756706964,      -4.164520593,       1.379878633
          0,           0,        2926,      -9.140944279,      -3.759267671,      -4.167081271,       1.379878635
          0,           0,        2927,      -9.143504987,      -3.761828337,      -4.169641978,       1.379878637
          0,           0,        2928,      -9.146065694,      -3.764389041,       -4.17220266,       1.379878638
          0,           0,        2929,      -9.148626347,      -3.766949727,      -4.174763343,        1.37987864
          0,           0,        2930,      -9.151187041,      -3.769510415,      -4.177324012,       1.379878642
          0,           0,        2931,       -9.15374766,      -3.772071082,      -4.179884719,       1.379878643
          0,           0,        2932,      -9.156308413,      -3.774631795,      -4.182445409,       1.379878645
          0,           0,        2933,      -9.158869093,      -3.777192489,      -4.185006096,       1.379878646
          0,           0,        2934,      -9.161429749,      -3.779753144,      -4.187566788,       1.379878648
          0,           0,        2935,      -9.163990446,      -3.782313864,      -4.190127473,        1.37987865
          0,           0,        2936,      -9.166551134,      -3.784874556,      -4.192688137,       1.379878651
          0,           0,        2937,      -9.169111865,      -3.787435213,      -4.195248856,       1.379878653
          0,           0,        2938,      -9.171672573,      -3.789995944,      -4.197809548,       1.379878654
          0,           0,        2939,      -9.174233256,      -3.792556624,      -4.200370254,       1.379878656
          0,           0,        2940,      -9.176793916,      -3.795117313,       -4.20293095,       1.379878657
          0,           0,        2941,      -9.179354595,      -3.797677999,       -4.20549162,       1.379878659
          0,           0,        2942,      -9.181915272,      -3.800238696,        -4.2080523,        1.37987866
          0,           0,        2943,      -9.184476008,      -3.802799392,      -4.210613013,       1.379878662
          0,           0,        2944,       -9.18703665,      -3.805360072,      -4.213173684,       1.379878663
